Epoch 1 — Train Loss: 0.0928, Val Loss: 0.0397, LR: 0.000050
Epoch 2 — Train Loss: 0.0475, Val Loss: 0.0480, LR: 0.000050
Epoch 3 — Train Loss: 0.0455, Val Loss: 0.0401, LR: 0.000050
Epoch 4 — Train Loss: 0.0444, Val Loss: 0.0390, LR: 0.000050
Epoch 5 — Train Loss: 0.0438, Val Loss: 0.0401, LR: 0.000050
Epoch 6 — Train Loss: 0.0434, Val Loss: 0.0390, LR: 0.000050
Epoch 7 — Train Loss: 0.0431, Val Loss: 0.0444, LR: 0.000050
Epoch 8 — Train Loss: 0.0428, Val Loss: 0.0389, LR: 0.000050
Epoch 9 — Train Loss: 0.0425, Val Loss: 0.0388, LR: 0.000050
Epoch 10 — Train Loss: 0.0423, Val Loss: 0.0387, LR: 0.000050
Epoch 11 — Train Loss: 0.0421, Val Loss: 0.0391, LR: 0.000050
Epoch 12 — Train Loss: 0.0419, Val Loss: 0.0394, LR: 0.000050
Epoch 13 — Train Loss: 0.0418, Val Loss: 0.0394, LR: 0.000050
Epoch 14 — Train Loss: 0.0418, Val Loss: 0.0411, LR: 0.000050
Epoch 15 — Train Loss: 0.0416, Val Loss: 0.0387, LR: 0.000050
Epoch 16 — Train Loss: 0.0415, Val Loss: 0.0397, LR: 0.000050
Epoch 17 — Train Loss: 0.0414, Val Loss: 0.0386, LR: 0.000050
Epoch 18 — Train Loss: 0.0414, Val Loss: 0.0417, LR: 0.000050
Epoch 19 — Train Loss: 0.0413, Val Loss: 0.0390, LR: 0.000050
Epoch 20 — Train Loss: 0.0412, Val Loss: 0.0387, LR: 0.000050
Epoch 21 — Train Loss: 0.0412, Val Loss: 0.0387, LR: 0.000050
Epoch 22 — Train Loss: 0.0410, Val Loss: 0.0387, LR: 0.000050
Epoch 23 — Train Loss: 0.0409, Val Loss: 0.0385, LR: 0.000050
Epoch 24 — Train Loss: 0.0409, Val Loss: 0.0385, LR: 0.000050
Epoch 25 — Train Loss: 0.0409, Val Loss: 0.0414, LR: 0.000050
Epoch 26 — Train Loss: 0.0407, Val Loss: 0.0395, LR: 0.000050
Epoch 27 — Train Loss: 0.0407, Val Loss: 0.0384, LR: 0.000050
Epoch 28 — Train Loss: 0.0406, Val Loss: 0.0387, LR: 0.000050
Epoch 29 — Train Loss: 0.0406, Val Loss: 0.0385, LR: 0.000050
Epoch 30 — Train Loss: 0.0405, Val Loss: 0.0389, LR: 0.000050
Epoch 31 — Train Loss: 0.0405, Val Loss: 0.0384, LR: 0.000050
Epoch 32 — Train Loss: 0.0405, Val Loss: 0.0387, LR: 0.000050
Epoch 33 — Train Loss: 0.0405, Val Loss: 0.0383, LR: 0.000050
Epoch 34 — Train Loss: 0.0404, Val Loss: 0.0386, LR: 0.000050
Epoch 35 — Train Loss: 0.0403, Val Loss: 0.0383, LR: 0.000050
Epoch 36 — Train Loss: 0.0403, Val Loss: 0.0397, LR: 0.000050
Epoch 37 — Train Loss: 0.0403, Val Loss: 0.0382, LR: 0.000050
Epoch 38 — Train Loss: 0.0402, Val Loss: 0.0384, LR: 0.000050
Epoch 39 — Train Loss: 0.0403, Val Loss: 0.0389, LR: 0.000050
Epoch 40 — Train Loss: 0.0402, Val Loss: 0.0400, LR: 0.000050
Epoch 41 — Train Loss: 0.0402, Val Loss: 0.0383, LR: 0.000050
Epoch 42 — Train Loss: 0.0402, Val Loss: 0.0387, LR: 0.000050
