Epoch 1 — Train Loss: 0.0815, Val Loss: 157.0433, LR: 0.000500
Epoch 2 — Train Loss: 0.0532, Val Loss: 160.8967, LR: 0.000500
Epoch 3 — Train Loss: 0.0505, Val Loss: 145.2106, LR: 0.000500
Epoch 4 — Train Loss: 0.0501, Val Loss: 149.2541, LR: 0.000500
Epoch 5 — Train Loss: 0.0498, Val Loss: 146.1875, LR: 0.000500
Epoch 6 — Train Loss: 0.0497, Val Loss: 149.0310, LR: 0.000500
Epoch 7 — Train Loss: 0.0497, Val Loss: 151.1686, LR: 0.000500
Epoch 8 — Train Loss: 0.0496, Val Loss: 150.8969, LR: 0.000500
Epoch 9 — Train Loss: 0.0495, Val Loss: 155.2352, LR: 0.000250
Epoch 10 — Train Loss: 0.0479, Val Loss: 139.3678, LR: 0.000250
Epoch 11 — Train Loss: 0.0476, Val Loss: 140.8590, LR: 0.000250
Epoch 12 — Train Loss: 0.0476, Val Loss: 144.1886, LR: 0.000250
Epoch 13 — Train Loss: 0.0473, Val Loss: 138.1431, LR: 0.000250
Epoch 14 — Train Loss: 0.0476, Val Loss: 139.7325, LR: 0.000250
Epoch 15 — Train Loss: 0.0473, Val Loss: 141.0028, LR: 0.000250
Epoch 16 — Train Loss: 0.0472, Val Loss: 140.3527, LR: 0.000250
Epoch 17 — Train Loss: 0.0473, Val Loss: 139.5163, LR: 0.000250
Epoch 18 — Train Loss: 0.0472, Val Loss: 141.4429, LR: 0.000250
Epoch 19 — Train Loss: 0.0472, Val Loss: 138.5625, LR: 0.000125
Epoch 20 — Train Loss: 0.0463, Val Loss: 137.3408, LR: 0.000125
Epoch 21 — Train Loss: 0.0462, Val Loss: 135.8105, LR: 0.000125
Epoch 22 — Train Loss: 0.0461, Val Loss: 136.6146, LR: 0.000125
Epoch 23 — Train Loss: 0.0462, Val Loss: 136.6784, LR: 0.000125
Epoch 24 — Train Loss: 0.0460, Val Loss: 135.9547, LR: 0.000125
Epoch 25 — Train Loss: 0.0460, Val Loss: 136.2760, LR: 0.000125
Epoch 26 — Train Loss: 0.0460, Val Loss: 135.2009, LR: 0.000125
Epoch 27 — Train Loss: 0.0459, Val Loss: 136.4759, LR: 0.000125
Epoch 28 — Train Loss: 0.0458, Val Loss: 134.8530, LR: 0.000125
Epoch 29 — Train Loss: 0.0458, Val Loss: 134.3709, LR: 0.000125
Epoch 30 — Train Loss: 0.0457, Val Loss: 140.5737, LR: 0.000125
Epoch 31 — Train Loss: 0.0457, Val Loss: 136.0707, LR: 0.000125
Epoch 32 — Train Loss: 0.0457, Val Loss: 137.0361, LR: 0.000125
Epoch 33 — Train Loss: 0.0457, Val Loss: 135.3488, LR: 0.000125
Epoch 34 — Train Loss: 0.0458, Val Loss: 134.2295, LR: 0.000125
Epoch 35 — Train Loss: 0.0457, Val Loss: 135.0912, LR: 0.000125
Epoch 36 — Train Loss: 0.0458, Val Loss: 134.5841, LR: 0.000125
